prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,4096,128,256,79.5733
64,4096,128,1024,94.2617
64,4096,128,4096,150.047
64,4096,128,16384,371.295
64,16384,0,0,204.373
64,16384,1,16,219.061
64,16384,1,64,219.125
64,16384,1,256,218.688
64,16384,1,1024,217.962
64,16384,1,4096,220.725
64,16384,1,16384,225.269
64,16384,2,16,216.202
64,16384,2,64,216.608
64,16384,2,256,216.085
64,16384,2,1024,217.226
64,16384,2,4096,219.733
64,16384,2,16384,224.533
64,16384,4,16,216.16
64,16384,4,64,216.864
64,16384,4,256,216.682
64,16384,4,1024,217.547
64,16384,4,4096,219.541
64,16384,4,16384,227.84
64,16384,8,16,216.512
64,16384,8,64,216.266
64,16384,8,256,216.65
64,16384,8,1024,217.887
64,16384,8,4096,221.29
64,16384,8,16384,236.629
64,16384,16,16,215.915
64,16384,16,64,216.128
64,16384,16,256,215.615
64,16384,16,1024,217.823
64,16384,16,4096,225.386
64,16384,16,16384,254.016
64,16384,32,16,215.861
64,16384,32,64,216.149
64,16384,32,256,215.541
64,16384,32,1024,219.999
64,16384,32,4096,235.242
64,16384,32,16384,291.648
64,16384,64,16,214.923
64,16384,64,64,215.231
64,16384,64,256,217.365
64,16384,64,1024,225.397
64,16384,64,4096,254.015
64,16384,64,16384,363.785
64,16384,128,16,218.368
64,16384,128,64,218.431
64,16384,128,256,222.357
64,16384,128,1024,236.97
64,16384,128,4096,292.608
64,16384,128,16384,515.626
256,0,0,0,18.1223
256,0,1,16,23.3497
256,0,1,64,23.7863
256,0,1,256,24.6187
256,0,1,1024,25.7173
256,0,1,4096,25.9843
256,0,1,16384,31.9683
256,0,2,16,27.1897
256,0,2,64,27.359
256,0,2,256,28.1073
256,0,2,1024,29.3657
256,0,2,4096,30.0053
256,0,2,16384,38.2933
256,0,4,16,27.1893
256,0,4,64,27.2537
256,0,4,256,28.3517
256,0,4,1024,29.5687
256,0,4,4096,30.347
256,0,4,16384,40.6507
256,0,8,16,27.3593
256,0,8,64,27.264
256,0,8,256,28.662
256,0,8,1024,29.717
256,0,8,4096,34.848
256,0,8,16384,49.8027
256,0,16,16,27.446
256,0,16,64,27.4347
256,0,16,256,28.693
256,0,16,1024,30.5283
256,0,16,4096,37.9523
256,0,16,16384,68.3843
256,0,32,16,27.7657
256,0,32,64,27.7323
256,0,32,256,29.2893
256,0,32,1024,33.1833
256,0,32,4096,48.6937
256,0,32,16384,105.237
256,0,64,16,28.5973
256,0,64,64,28.7037
256,0,64,256,30.699
256,0,64,1024,38.4
256,0,64,4096,68.031
256,0,64,16384,177.631
256,0,128,16,32.2987
256,0,128,64,32.1293
256,0,128,256,36.0213
256,0,128,1024,50.7943
256,0,128,4096,106.368
256,0,128,16384,329.258
256,16,0,0,19.979
256,16,1,16,25.3447
256,16,1,64,25.2263
256,16,1,256,26.4527
256,16,1,1024,27.5943
256,16,1,4096,27.7973
256,16,1,16384,33.632
256,16,2,16,28.9277
256,16,2,64,28.9823
256,16,2,256,30.3037
256,16,2,1024,30.998
256,16,2,4096,31.9467
256,16,2,16384,39.8187
256,16,4,16,29.0457
256,16,4,64,28.97
256,16,4,256,30.1123
256,16,4,1024,31.0507
256,16,4,4096,32.416
256,16,4,16384,42.315
256,16,8,16,29.2693
256,16,8,64,29.3117
256,16,8,256,30.3133
256,16,8,1024,31.3597
256,16,8,4096,36.586
256,16,8,16384,51.8187
256,16,16,16,29.0773
256,16,16,64,29.237
256,16,16,256,30.389
256,16,16,1024,32.5437
256,16,16,4096,39.6903
256,16,16,16384,69.6637
256,16,32,16,29.2163
256,16,32,64,29.2903
256,16,32,256,30.699
256,16,32,1024,35.0727
256,16,32,4096,50.1757
256,16,32,16384,106.421
256,16,64,16,30.4323
256,16,64,64,30.3353
256,16,64,256,32.3733
256,16,64,1024,39.7123
256,16,64,4096,69.439
256,16,64,16384,179.413
256,16,128,16,33.92
256,16,128,64,33.696
256,16,128,256,37.7593
256,16,128,1024,52.3517
256,16,128,4096,107.509
256,16,128,16384,333.311
256,64,0,0,19.744
256,64,1,16,25.2167
256,64,1,64,25.1937
256,64,1,256,26.4533
256,64,1,1024,27.2213
256,64,1,4096,27.658
256,64,1,16384,33.781
256,64,2,16,28.8957
256,64,2,64,28.939
256,64,2,256,30.0907
256,64,2,1024,31.1043
256,64,2,4096,31.7977
256,64,2,16384,40.0423
256,64,4,16,28.8313
256,64,4,64,28.9593
256,64,4,256,29.963
256,64,4,1024,31.0723
256,64,4,4096,31.968
256,64,4,16384,42.474
256,64,8,16,29.11
256,64,8,64,29.237
256,64,8,256,30.3797
256,64,8,1024,31.157
256,64,8,4096,36.395
256,64,8,16384,51.7227
256,64,16,16,29.0767
256,64,16,64,29.2373
256,64,16,256,30.6023
256,64,16,1024,32.085
256,64,16,4096,39.541
256,64,16,16384,69.749
256,64,32,16,29.344
256,64,32,64,29.3653
256,64,32,256,31.0827
256,64,32,1024,34.9123
256,64,32,4096,50.1227
256,64,32,16384,106.73
256,64,64,16,30.4323
256,64,64,64,30.6337
256,64,64,256,32.5757
256,64,64,1024,39.9257
256,64,64,4096,69.1517
256,64,64,16384,179.04
256,64,128,16,33.9413
256,64,128,64,33.9837
256,64,128,256,37.59
256,64,128,1024,52.2017
256,64,128,4096,107.392
256,64,128,16384,329.034
256,256,0,0,21.12
256,256,1,16,26.7843
256,256,1,64,26.464
256,256,1,256,27.7967
256,256,1,1024,28.3297
256,256,1,4096,29.0447
256,256,1,16384,34.859
256,256,2,16,30.1013
256,256,2,64,30.0907
256,256,2,256,31.3613
256,256,2,1024,32.096
256,256,2,4096,32.9813
256,256,2,16384,41.0133
256,256,4,16,30.293
256,256,4,64,30.1227
256,256,4,256,31.296
256,256,4,1024,32.0853
256,256,4,4096,33.397
256,256,4,16384,43.659
256,256,8,16,30.3037
256,256,8,64,30.3573
256,256,8,256,31.467
256,256,8,1024,32.3203
256,256,8,4096,37.8877
256,256,8,16384,53.0873
256,256,16,16,30.2077
256,256,16,64,30.3683
256,256,16,256,31.595
256,256,16,1024,33.4613
256,256,16,4096,40.8003
256,256,16,16384,70.5383
256,256,32,16,30.571
