prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
256,64,16,1024,23.1043
256,64,16,4096,28.8747
256,64,16,16384,44.448
256,64,32,16,20.8853
256,64,32,64,20.9707
256,64,32,256,22.1767
256,64,32,1024,24.1707
256,64,32,4096,32.6077
256,64,32,16384,62.656
256,64,64,16,20.896
256,64,64,64,21.013
256,64,64,256,22.5177
256,64,64,1024,27.3383
256,64,64,4096,44.0217
256,64,64,16384,100.575
256,64,128,16,22.2187
256,64,128,64,22.1547
256,64,128,256,24.5867
256,64,128,1024,34.176
256,64,128,4096,65.973
256,64,128,16384,173.846
256,256,0,0,16.032
256,256,1,16,21.6533
256,256,1,64,21.621
256,256,1,256,22.8583
256,256,1,1024,23.6267
256,256,1,4096,24.149
256,256,1,16384,29.376
256,256,2,16,22.123
256,256,2,64,21.7917
256,256,2,256,23.1357
256,256,2,1024,23.7863
256,256,2,4096,24.5017
256,256,2,16384,30.3563
256,256,4,16,21.8027
256,256,4,64,21.5993
256,256,4,256,22.987
256,256,4,1024,23.8507
256,256,4,4096,24.9283
256,256,4,16384,32.3627
256,256,8,16,22.0053
256,256,8,64,21.9727
256,256,8,256,23.221
256,256,8,1024,24.0427
256,256,8,4096,25.3017
256,256,8,16384,36.2343
256,256,16,16,22.1017
256,256,16,64,22.219
256,256,16,256,23.1777
256,256,16,1024,24.394
256,256,16,4096,29.9523
256,256,16,16384,45.6533
256,256,32,16,22.1437
256,256,32,64,22.0477
256,256,32,256,23.5517
256,256,32,1024,25.408
256,256,32,4096,34.09
256,256,32,16384,63.7857
256,256,64,16,22.1127
256,256,64,64,22.2397
256,256,64,256,23.978
256,256,64,1024,28.459
256,256,64,4096,45.2693
256,256,64,16384,101.322
256,256,128,16,23.2323
256,256,128,64,23.381
256,256,128,256,25.8557
256,256,128,1024,35.051
256,256,128,4096,67.0393
256,256,128,16384,176.052
256,1024,0,0,25.1093
256,1024,1,16,31.5627
256,1024,1,64,31.627
256,1024,1,256,31.2847
256,1024,1,1024,32.597
256,1024,1,4096,32.992
256,1024,1,16384,38.7517
256,1024,2,16,31.5943
256,1024,2,64,31.7543
256,1024,2,256,31.3067
256,1024,2,1024,32.768
256,1024,2,4096,33.3017
256,1024,2,16384,39.723
256,1024,4,16,31.8397
256,1024,4,64,32.0107
256,1024,4,256,31.509
256,1024,4,1024,33.131
256,1024,4,4096,33.5253
256,1024,4,16384,41.8133
256,1024,8,16,32.213
256,1024,8,64,31.957
256,1024,8,256,31.6157
256,1024,8,1024,33.226
256,1024,8,4096,34.2503
256,1024,8,16384,44.9493
256,1024,16,16,31.893
256,1024,16,64,32.234
256,1024,16,256,31.7757
256,1024,16,1024,33.087
256,1024,16,4096,38.8587
256,1024,16,16384,54.6237
256,1024,32,16,32.5333
256,1024,32,64,32.629
256,1024,32,256,32.5333
256,1024,32,1024,34.3993
256,1024,32,4096,42.56
256,1024,32,16384,72.3843
256,1024,64,16,32.9807
256,1024,64,64,33.2373
256,1024,64,256,32.9817
256,1024,64,1024,37.3653
256,1024,64,4096,54.144
256,1024,64,16384,110.336
256,1024,128,16,31.9783
256,1024,128,64,32.2987
256,1024,128,256,34.549
256,1024,128,1024,44.16
256,1024,128,4096,75.477
256,1024,128,16384,184.469
256,4096,0,0,60.2877
256,4096,1,16,67.1037
256,4096,1,64,66.869
256,4096,1,256,66.9967
256,4096,1,1024,66.912
256,4096,1,4096,68.576
256,4096,1,16384,73.5037
256,4096,2,16,67.3387
256,4096,2,64,67.4453
256,4096,2,256,67.1357
256,4096,2,1024,66.859
256,4096,2,4096,68.81
256,4096,2,16384,74.7947
256,4096,4,16,67.6797
256,4096,4,64,67.4447
256,4096,4,256,67.552
256,4096,4,1024,67.4127
256,4096,4,4096,69.4287
256,4096,4,16384,77.1407
256,4096,8,16,67.5093
256,4096,8,64,67.6163
256,4096,8,256,67.178
256,4096,8,1024,67.659
256,4096,8,4096,69.685
256,4096,8,16384,80.2983
256,4096,16,16,69.0877
256,4096,16,64,69.1197
256,4096,16,256,69.1093
256,4096,16,1024,70.2933
256,4096,16,4096,74.432
256,4096,16,16384,89.909
256,4096,32,16,68.5227
256,4096,32,64,68.7257
256,4096,32,256,68.288
256,4096,32,1024,70.1767
256,4096,32,4096,78.1543
256,4096,32,16384,107.529
256,4096,64,16,68.6187
256,4096,64,64,68.5223
256,4096,64,256,68.437
256,4096,64,1024,73.0873
256,4096,64,4096,89.664
256,4096,64,16384,145.429
